Image_No,age,gender,race,emotion,center_dist,space
120,36,female,white,sad,223.6000894454204,49.623870849609375
120,36,"{'male': 0.008274581341538578, 'female': 99.99172687530518}","{'asian': 0.06091211689636111, 'indian': 0.69034518674016, 'black': 0.034536272869445384, 'white': 64.82874155044556, 'middle eastern': 19.69711184501648, 'latino hispanic': 14.688356220722198}","{'angry': 0.002574599420768209, 'disgust': 8.72797869533315e-06, 'fear': 0.03917972790077329, 'happy': 35.76859533786774, 'sad': 50.70294141769409, 'surprise': 5.890093390803486e-06, 'neutral': 13.486695289611816}",,
121,34,male,white,neutral,234.82972554597936,49.00703430175781
121,34,"{'male': 99.99905824661255, 'female': 0.0009462695743422955}","{'asian': 1.581552944163178e-08, 'indian': 1.71440428520242e-07, 'black': 1.1066390859237885e-10, 'white': 99.99428987503052, 'middle eastern': 0.004431902925716713, 'latino hispanic': 0.001272770623472752}","{'angry': 1.8629474923548093, 'disgust': 5.8914380402933986e-08, 'fear': 1.1912487004695773, 'happy': 0.07279280393149602, 'sad': 0.8740215672876319, 'surprise': 0.0008226044954612157, 'neutral': 95.99816751458258}",,
122,33,male,black,sad,179.93609976877903,58.710479736328125
122,33,"{'male': 64.10529613494873, 'female': 35.89470684528351}","{'asian': 1.7070714384317398, 'indian': 5.995645374059677, 'black': 50.91644525527954, 'white': 9.911226481199265, 'middle eastern': 8.60554650425911, 'latino hispanic': 22.8640615940094}","{'angry': 0.3744023386389017, 'disgust': 0.0004049833478347864, 'fear': 0.3586765145882964, 'happy': 0.0003397206910449313, 'sad': 86.5064799785614, 'surprise': 5.853443099113065e-05, 'neutral': 12.759639322757721}",,
123,31,female,white,sad,308.7069808086626,35.68840026855469
123,31,"{'male': 2.218347415328026, 'female': 97.78165221214294}","{'asian': 0.4892835859209299, 'indian': 0.39599062874913216, 'black': 0.05093217478133738, 'white': 79.11694049835205, 'middle eastern': 11.026787757873535, 'latino hispanic': 8.92006829380989}","{'angry': 15.811496425360229, 'disgust': 2.2890121719081395e-09, 'fear': 0.0010796415797407377, 'happy': 0.0001571816917940481, 'sad': 52.48349621793605, 'surprise': 5.234546788832162e-09, 'neutral': 31.70377205036712}",,
124,32,male,white,neutral,217.22108553268947,53.109169006347656
124,32,"{'male': 99.99934434890747, 'female': 0.0006603374458791222}","{'asian': 7.39640709790379e-09, 'indian': 3.680997173738376e-08, 'black': 8.139609320757801e-11, 'white': 99.99146461486816, 'middle eastern': 0.006062116881366819, 'latino hispanic': 0.002477961425029207}","{'angry': 1.2177919037640095, 'disgust': 2.6818360865377144e-07, 'fear': 0.5018076859414577, 'happy': 5.847592651844025, 'sad': 6.1148203909397125, 'surprise': 0.007895002636360005, 'neutral': 86.31008863449097}",,
125,30,female,middle eastern,happy,246.82990094394967,38.08307647705078
125,30,"{'male': 0.3382137045264244, 'female': 99.661785364151}","{'asian': 0.08254974381998181, 'indian': 1.816607266664505, 'black': 0.024922267766669393, 'white': 26.379117369651794, 'middle eastern': 63.577091693878174, 'latino hispanic': 8.119717240333557}","{'angry': 0.5777642940887388, 'disgust': 0.1095853578424667, 'fear': 10.860376707337899, 'happy': 60.10362864158324, 'sad': 17.619962550399457, 'surprise': 2.4227460427728915, 'neutral': 8.305938291903633}",,
126,33,male,white,sad,268.7042984397533,41.133880615234375
126,33,"{'male': 70.41175365447998, 'female': 29.588240385055542}","{'asian': 12.287445366382599, 'indian': 7.322043925523758, 'black': 15.799620747566223, 'white': 27.93370485305786, 'middle eastern': 13.844884932041168, 'latino hispanic': 22.81230092048645}","{'angry': 0.0005673571195075056, 'disgust': 2.6585000867385133e-08, 'fear': 45.99916636943817, 'happy': 0.0004542511760519119, 'sad': 53.44407558441162, 'surprise': 1.5088627014492317e-07, 'neutral': 0.5557388998568058}",,
127,31,male,white,neutral,263.24513290847375,43.90296936035156
127,31,"{'male': 99.99983310699463, 'female': 0.00016465670569232316}","{'asian': 2.6879192205342406e-07, 'indian': 2.3240948721081622e-06, 'black': 1.5132045616539358e-08, 'white': 99.86300468444824, 'middle eastern': 0.06598014151677489, 'latino hispanic': 0.07101239752955735}","{'angry': 0.6596426479518414, 'disgust': 5.4969262475168534e-08, 'fear': 0.08107945322990417, 'happy': 0.0030192877602530643, 'sad': 1.5379788354039192, 'surprise': 1.1943183153562131e-05, 'neutral': 97.7182686328888}",,
128,27,male,white,neutral,177.01129907438113,65.23799896240234
128,27,"{'male': 99.99688863754272, 'female': 0.003116842344752513}","{'asian': 0.002220644224082334, 'indian': 0.027090417438919392, 'black': 0.00013147918809101617, 'white': 92.30017616153813, 'middle eastern': 5.766483740000948, 'latino hispanic': 1.9038954021868348}","{'angry': 0.05109313642606139, 'disgust': 3.6196816211031546e-06, 'fear': 0.0027395471988711506, 'happy': 0.41323108598589897, 'sad': 8.988028764724731, 'surprise': 0.0007879864824644756, 'neutral': 90.5441164970398}",,
129,31,female,white,neutral,204.0,60.15625
129,31,"{'male': 2.5285805804742267e-05, 'female': 99.99997615814209}","{'asian': 1.8720221511874514e-05, 'indian': 3.82757343763283e-05, 'black': 2.745879909469623e-07, 'white': 99.0781664298872, 'middle eastern': 0.29864492277919785, 'latino hispanic': 0.6231303232538893}","{'angry': 0.0002743256963896864, 'disgust': 1.4212117853159886e-14, 'fear': 4.8618872938950136e-08, 'happy': 0.20965702218753232, 'sad': 0.035689444429357016, 'surprise': 6.061190105830134e-09, 'neutral': 99.75438116516955}",,
130,44,male,asian,neutral,164.64810961562844,60.219764709472656
130,44,"{'male': 99.99947547912598, 'female': 0.0005240741302259266}","{'asian': 38.870224356651306, 'indian': 10.307235270738602, 'black': 3.9530884474515915, 'white': 8.970782160758972, 'middle eastern': 5.471031740307808, 'latino hispanic': 32.42763578891754}","{'angry': 2.04824258674637, 'disgust': 1.5122743426294722e-05, 'fear': 0.2638032118635304, 'happy': 0.0020381106274450014, 'sad': 2.6908445844557636, 'surprise': 0.0002206558878796425, 'neutral': 94.99483674733858}",,
131,35,male,middle eastern,sad,295.67718883945037,36.37590408325195
131,35,"{'male': 99.69310164451599, 'female': 0.3068993566557765}","{'asian': 20.407102059471363, 'indian': 17.530369158939223, 'black': 2.1220959055905455, 'white': 10.551671916047106, 'middle eastern': 30.48874670401255, 'latino hispanic': 18.90000624656603}","{'angry': 3.7084847688674927, 'disgust': 3.963845642829256e-05, 'fear': 12.514203786849976, 'happy': 0.3507498651742935, 'sad': 73.18235635757446, 'surprise': 0.107007403858006, 'neutral': 10.13716235756874}",,
132,32,female,white,neutral,246.6110297614444,43.3415412902832
132,32,"{'male': 6.626509563290028e-07, 'female': 100.0}","{'asian': 5.009377933505788e-09, 'indian': 4.168063365307615e-08, 'black': 5.947597370086435e-11, 'white': 99.9706983548819, 'middle eastern': 0.008246562847895569, 'latino hispanic': 0.021053277105008938}","{'angry': 2.957136556506157, 'disgust': 1.157817521857396e-05, 'fear': 0.528759928420186, 'happy': 0.05046682199463248, 'sad': 8.173280954360962, 'surprise': 0.0003641632929429761, 'neutral': 88.2899820804596}",,
133,32,male,middle eastern,neutral,230.48861143232222,50.41637420654297
133,32,"{'male': 99.99995231628418, 'female': 4.278484198039223e-05}","{'asian': 0.025499137700535357, 'indian': 0.7746575865894556, 'black': 0.0215516280150041, 'white': 34.57854092121124, 'middle eastern': 44.918158650398254, 'latino hispanic': 19.68158781528473}","{'angry': 0.014991212810855359, 'disgust': 9.961748759224065e-07, 'fear': 0.023334786237683147, 'happy': 30.61726987361908, 'sad': 0.9763643145561218, 'surprise': 0.001949693432834465, 'neutral': 68.36609244346619}",,
134,28,male,middle eastern,neutral,248.36465126905637,49.078941345214844
134,28,"{'male': 99.99912977218628, 'female': 0.0008742059435462579}","{'asian': 2.247734501822859, 'indian': 8.946899857932321, 'black': 0.9200136725612683, 'white': 19.84748064562563, 'middle eastern': 41.872536651643316, 'latino hispanic': 26.165337930043812}","{'angry': 8.964767307043076, 'disgust': 0.000732705893824459, 'fear': 1.5521817840635777, 'happy': 0.012288636935409158, 'sad': 10.898357629776001, 'surprise': 0.001679858542047441, 'neutral': 78.56999039649963}",,
135,23,female,white,neutral,217.3476477903545,53.32937240600586
135,23,"{'male': 31.28328025341034, 'female': 68.7167227268219}","{'asian': 4.210223135961481, 'indian': 3.916292498486787, 'black': 0.5305302179920803, 'white': 38.95095818942536, 'middle eastern': 23.685529749723063, 'latino hispanic': 28.706468862680726}","{'angry': 0.008459981249355524, 'disgust': 0.00017748573021136036, 'fear': 5.774974049626234, 'happy': 19.548409852290742, 'sad': 1.3196593937074776, 'surprise': 2.5836068814162543, 'neutral': 70.7647127368875}",,
136,47,male,white,neutral,227.10790386950433,47.3484992980957
136,47,"{'male': 99.99966621398926, 'female': 0.0003335592055009329}","{'asian': 7.208865934219591e-07, 'indian': 2.07398146583996e-06, 'black': 1.625830955738355e-08, 'white': 99.91508125752695, 'middle eastern': 0.0157982120393641, 'latino hispanic': 0.06912178189847064}","{'angry': 17.621773041592423, 'disgust': 0.011682144364022873, 'fear': 1.6243641301610547, 'happy': 0.05823290904695744, 'sad': 19.119150586077605, 'surprise': 0.07198797385881685, 'neutral': 61.492810338307045}",,
137,32,female,white,fear,259.76335384345504,39.7796630859375
137,32,"{'male': 0.014962324348744005, 'female': 99.98503923416138}","{'asian': 7.502843573092832e-05, 'indian': 8.344140383087506e-05, 'black': 2.5393862568279246e-07, 'white': 99.15786981582642, 'middle eastern': 0.2912932075560093, 'latino hispanic': 0.550680048763752}","{'angry': 0.0392298650695011, 'disgust': 4.027880251555871e-06, 'fear': 50.96399784088135, 'happy': 0.5806814879179001, 'sad': 1.1221203953027725, 'surprise': 1.0737953707575798, 'neutral': 46.220168471336365}",,
138,31,female,white,neutral,261.4000765110829,42.29393005371094
138,31,"{'male': 0.00908778456505388, 'female': 99.99091625213623}","{'asian': 0.003553731949068606, 'indian': 0.03513933042995632, 'black': 0.0008233259904955048, 'white': 91.6333019733429, 'middle eastern': 4.13571298122406, 'latino hispanic': 4.1914671659469604}","{'angry': 5.072082951664925, 'disgust': 0.00019111905658064643, 'fear': 12.278761714696884, 'happy': 2.0674144849181175, 'sad': 0.45816441997885704, 'surprise': 32.35345482826233, 'neutral': 47.769930958747864}",,
139,33,male,white,fear,226.71568097509265,44.733238220214844
139,33,"{'male': 99.99916553497314, 'female': 0.0008341940883838106}","{'asian': 0.8493689395111167, 'indian': 1.9430839683463554, 'black': 0.17511796784359024, 'white': 56.787565755102975, 'middle eastern': 20.112652785340117, 'latino hispanic': 20.132210560572776}","{'angry': 1.9954045718426023, 'disgust': 7.889585359313304e-05, 'fear': 97.7628293320144, 'happy': 0.000134242982225718, 'sad': 0.06313447786382105, 'surprise': 0.0002753315710940481, 'neutral': 0.1781358869733349}",,
140,32,male,middle eastern,neutral,197.8206258204639,59.39455032348633
140,32,"{'male': 99.99995231628418, 'female': 4.940475264447741e-05}","{'asian': 0.017972988320474975, 'indian': 11.000289946759946, 'black': 0.17038203374585106, 'white': 3.619259909479629, 'middle eastern': 79.49518805799626, 'latino hispanic': 5.696898764741568}","{'angry': 0.9463354210657383, 'disgust': 4.927706386391111e-07, 'fear': 0.007743977234912185, 'happy': 0.37567901712554896, 'sad': 0.5286292803143597, 'surprise': 0.00365722851653141, 'neutral': 98.1379566357084}",,
141,29,female,latino hispanic,neutral,141.15239990875114,69.34738159179688
141,29,"{'male': 1.8817313015460968, 'female': 98.11827540397644}","{'asian': 7.318810373544693, 'indian': 21.56343013048172, 'black': 2.387750893831253, 'white': 14.034250378608704, 'middle eastern': 26.41812562942505, 'latino hispanic': 28.27763259410858}","{'angry': 0.0012787580384525667, 'disgust': 1.2846818430537893e-10, 'fear': 0.010153982538301716, 'happy': 0.021540779904723327, 'sad': 0.33800595601577094, 'surprise': 0.0017482185020139737, 'neutral': 99.62726835879465}",,
142,28,male,black,neutral,252.5787006063655,43.98221969604492
142,28,"{'male': 99.99942779541016, 'female': 0.0005735819286201149}","{'asian': 8.20866659978492e-05, 'indian': 0.0011196205377927981, 'black': 99.99856948852539, 'white': 8.00817689938782e-08, 'middle eastern': 2.1853294174256632e-08, 'latino hispanic': 0.0002324111619600444}","{'angry': 0.3709201223579122, 'disgust': 5.646496496085587e-07, 'fear': 0.16723344866460255, 'happy': 0.0035815281396199025, 'sad': 0.43576157455215303, 'surprise': 0.003108345302924606, 'neutral': 99.0193962466357}",,
143,30,female,white,neutral,277.5049549107187,39.87693786621094
143,30,"{'male': 0.030085293110460043, 'female': 99.96992349624634}","{'asian': 0.12178029426740374, 'indian': 0.38353649391451444, 'black': 0.06436759524003238, 'white': 55.92047905447954, 'middle eastern': 7.050374570511256, 'latino hispanic': 36.45946600791609}","{'angry': 10.325954854488373, 'disgust': 7.498206286982168e-05, 'fear': 25.391864776611328, 'happy': 0.09295772179029882, 'sad': 18.606823682785034, 'surprise': 0.008527184400008991, 'neutral': 45.57379484176636}",,
144,29,female,white,happy,248.0846629681085,47.717857360839844
144,29,"{'male': 7.0583944022928335e-06, 'female': 99.99998807907104}","{'asian': 0.1560750044777992, 'indian': 1.535030452759889, 'black': 0.051193722315503495, 'white': 54.300943273362115, 'middle eastern': 32.176329623242, 'latino hispanic': 11.78043033364}","{'angry': 6.830318977080196e-07, 'disgust': 1.1505371342332513e-13, 'fear': 1.0004158612630931e-07, 'happy': 99.59690570831299, 'sad': 4.3873041022379766e-05, 'surprise': 0.0015123444427445065, 'neutral': 0.40153651498258114}",,
145,26,male,asian,neutral,172.29045243425418,60.791015625
145,26,"{'male': 99.99889135360718, 'female': 0.0011036869182134978}","{'asian': 36.22300624847412, 'indian': 14.163176715373993, 'black': 21.896757185459137, 'white': 2.029423415660858, 'middle eastern': 1.4209456741809845, 'latino hispanic': 24.266691505908966}","{'angry': 0.006125093204900622, 'disgust': 1.3399742426756234e-08, 'fear': 0.03753137425519526, 'happy': 3.503109887242317, 'sad': 0.06054157856851816, 'surprise': 0.02978786069434136, 'neutral': 96.36290669441223}",,
146,31,female,white,neutral,222.38030488332367,36.36207580566406
146,31,"{'male': 0.8045565336942673, 'female': 99.1954505443573}","{'asian': 1.1986195824217547, 'indian': 0.32774014023632647, 'black': 0.11106762765751049, 'white': 76.63542489024549, 'middle eastern': 6.894797497677654, 'latino hispanic': 14.832350005647541}","{'angry': 0.021207790805304993, 'disgust': 4.2730938524082376e-10, 'fear': 0.015754492262646094, 'happy': 1.4226813908942155e-07, 'sad': 0.41426073435012906, 'surprise': 5.566294921475404e-05, 'neutral': 99.54872128657826}",,
147,31,male,white,angry,89.28605714219886,66.87870025634766
147,31,"{'male': 99.97919201850891, 'female': 0.020806610700674355}","{'asian': 0.0017046818676627413, 'indian': 0.028393379018203144, 'black': 0.00036247972390484717, 'white': 89.99442875285662, 'middle eastern': 8.277033259338127, 'latino hispanic': 1.6980829891114813}","{'angry': 76.11830092181569, 'disgust': 0.001104971554391719, 'fear': 4.091493284195261, 'happy': 0.20735178913037713, 'sad': 1.4632780045734646, 'surprise': 0.45279318371672533, 'neutral': 17.665679315667113}",,
148,38,male,latino hispanic,neutral,207.624661348309,37.065696716308594
148,38,"{'male': 99.99871253967285, 'female': 0.001286771112063434}","{'asian': 29.11355495452881, 'indian': 19.189228117465973, 'black': 5.681219324469566, 'white': 4.175630956888199, 'middle eastern': 2.355530858039856, 'latino hispanic': 39.484840631484985}","{'angry': 0.019367171325254222, 'disgust': 3.5655046580308203e-10, 'fear': 0.00012735516370080224, 'happy': 0.006115295764877395, 'sad': 0.03244999582115536, 'surprise': 1.0247058568485253e-05, 'neutral': 99.94192719113393}",,
149,31,female,asian,neutral,194.20092687729377,32.836151123046875
149,31,"{'male': 0.0008135703865264077, 'female': 99.99918937683105}","{'asian': 63.90443444252014, 'indian': 15.093313157558441, 'black': 2.1931445226073265, 'white': 1.8388690426945686, 'middle eastern': 0.29105241410434246, 'latino hispanic': 16.67918562889099}","{'angry': 0.20008459744120805, 'disgust': 1.9096693793509847e-05, 'fear': 14.769651266294868, 'happy': 1.5506208860124213, 'sad': 6.826454469734963, 'surprise': 0.06331071080991159, 'neutral': 76.58986170171043}",,
150,51,male,middle eastern,happy,151.0529708413575,52.5813102722168
150,51,"{'male': 99.9998688697815, 'female': 0.00013561331115852227}","{'asian': 1.4513631351292133, 'indian': 10.479062795639038, 'black': 0.8135925978422165, 'white': 16.584506630897522, 'middle eastern': 40.29688835144043, 'latino hispanic': 30.374589562416077}","{'angry': 1.182900755429192e-11, 'disgust': 3.1870355279858857e-22, 'fear': 3.477650466047772e-13, 'happy': 100.0, 'sad': 3.0215337176731083e-09, 'surprise': 1.3318750128384765e-11, 'neutral': 4.02052506842665e-06}",,
151,26,female,white,happy,286.9651546791004,29.50429916381836
151,26,"{'male': 0.03515686257742345, 'female': 99.96484518051147}","{'asian': 0.014324719940109249, 'indian': 0.17967463843447795, 'black': 0.003358936937849004, 'white': 71.01599401330913, 'middle eastern': 19.931541081162756, 'latino hispanic': 8.85511242479756}","{'angry': 1.9694453787604402e-09, 'disgust': 1.1488728316454668e-12, 'fear': 3.852588899379469e-06, 'happy': 99.9910593043495, 'sad': 1.0740785113224605e-05, 'surprise': 3.8113667674784075e-06, 'neutral': 0.008913681478285017}",,
152,32,female,white,sad,205.82759776084447,51.70745849609375
152,32,"{'male': 0.0005169475116417743, 'female': 99.99948740005493}","{'asian': 0.03922127070836723, 'indian': 0.031207583379000425, 'black': 0.0021327874492271803, 'white': 88.41314315795898, 'middle eastern': 2.2897187620401382, 'latino hispanic': 9.224572777748108}","{'angry': 6.084746494889259, 'disgust': 5.242070333366655e-07, 'fear': 7.3390893638134, 'happy': 0.0006647324426012347, 'sad': 50.381749868392944, 'surprise': 0.0009253210919268895, 'neutral': 36.1928254365921}",,
153,30,male,white,happy,254.27544120500508,44.00949478149414
153,30,"{'male': 98.20479154586792, 'female': 1.795215718448162}","{'asian': 0.007045456424503784, 'indian': 0.5027613436586466, 'black': 0.0015847145767619209, 'white': 55.35736413939978, 'middle eastern': 39.890387051724616, 'latino hispanic': 4.240858062556867}","{'angry': 2.2164906354760205e-06, 'disgust': 3.2734770704636804e-12, 'fear': 6.780989547650051e-07, 'happy': 99.99544620513916, 'sad': 0.000897588051884668, 'surprise': 7.149462533106998e-06, 'neutral': 0.003652499435702339}",,
154,27,male,black,neutral,188.09572031282372,55.481719970703125
154,27,"{'male': 96.85908555984497, 'female': 3.14091257750988}","{'asian': 29.909913534516903, 'indian': 6.201501932829734, 'black': 50.860956362542886, 'white': 3.712668491164952, 'middle eastern': 1.8441072833005956, 'latino hispanic': 7.470853326967557}","{'angry': 0.5303308666848103, 'disgust': 0.04186862871592448, 'fear': 23.384508683144013, 'happy': 0.01609128911776002, 'sad': 21.681021549579913, 'surprise': 1.3449857578598556e-05, 'neutral': 54.34616156266194}",,
155,26,male,white,neutral,226.43321311150444,53.464508056640625
155,26,"{'male': 81.66632652282715, 'female': 18.33367347717285}","{'asian': 1.6947662457823753, 'indian': 5.782077461481094, 'black': 0.8107265457510948, 'white': 36.746180057525635, 'middle eastern': 27.82265543937683, 'latino hispanic': 27.143600583076477}","{'angry': 0.03322424308862537, 'disgust': 4.7915957424038425e-06, 'fear': 3.583785891532898, 'happy': 3.9817500859498978, 'sad': 31.999781727790833, 'surprise': 0.12574754655361176, 'neutral': 60.27570366859436}",,
156,23,male,middle eastern,neutral,263.97348351681086,43.82610321044922
156,23,"{'male': 97.93319702148438, 'female': 2.0667992532253265}","{'asian': 12.816879153251648, 'indian': 18.989744782447815, 'black': 5.2437566220760345, 'white': 15.123796463012695, 'middle eastern': 25.937938690185547, 'latino hispanic': 21.88788801431656}","{'angry': 0.4000580869615078, 'disgust': 6.372362548745514e-06, 'fear': 0.14773908769711852, 'happy': 0.823685061186552, 'sad': 8.481163531541824, 'surprise': 0.006789762119296938, 'neutral': 90.14055728912354}",,
157,25,female,asian,neutral,129.34063553268942,69.36960220336914
157,25,"{'male': 0.5005958024412394, 'female': 99.49941039085388}","{'asian': 32.33992159366608, 'indian': 19.64438706636429, 'black': 8.70121717453003, 'white': 7.1113064885139465, 'middle eastern': 5.508895590901375, 'latino hispanic': 26.694273948669434}","{'angry': 0.03862087905872613, 'disgust': 1.966369504290827e-11, 'fear': 2.7867613994203566e-05, 'happy': 0.05887487204745412, 'sad': 0.5471411161124706, 'surprise': 3.02116748285286e-08, 'neutral': 99.35534000396729}",,
158,31,male,white,sad,204.51894777746145,56.102752685546875
158,31,"{'male': 99.99995231628418, 'female': 5.3265438282323885e-05}","{'asian': 5.997961929363892e-08, 'indian': 4.5313457911197725e-07, 'black': 1.573684505747401e-09, 'white': 99.90401267433242, 'middle eastern': 0.07378330777597772, 'latino hispanic': 0.0222042769157083}","{'angry': 8.910951018333435, 'disgust': 7.687249592436274e-06, 'fear': 1.716260239481926, 'happy': 0.002759631388471462, 'sad': 54.96710538864136, 'surprise': 0.002436908835079521, 'neutral': 34.40047800540924}",,
159,31,female,white,neutral,263.53178176455305,43.02520751953125
159,31,"{'male': 0.013681659766007215, 'female': 99.98631477355957}","{'asian': 0.2602795992585778, 'indian': 0.1466998801462281, 'black': 0.011190515154686729, 'white': 83.0443550970766, 'middle eastern': 5.563659552553865, 'latino hispanic': 10.973816274035947}","{'angry': 1.21494485065341, 'disgust': 4.276727239016509e-06, 'fear': 2.5818776339292526, 'happy': 0.08361927466467023, 'sad': 1.9583513960242271, 'surprise': 0.010888699762290344, 'neutral': 94.15031671524048}",,
160,36,male,white,neutral,238.1134183535233,50.85029602050781
160,36,"{'male': 99.9997615814209, 'female': 0.00024079067770799156}","{'asian': 2.13957250139174e-05, 'indian': 9.078344760382606e-05, 'black': 1.088840395624402e-06, 'white': 99.36402440071106, 'middle eastern': 0.1641558250412345, 'latino hispanic': 0.47170547768473625}","{'angry': 0.9034323506057262, 'disgust': 0.0015698013157816604, 'fear': 1.0519776493310928, 'happy': 0.29467197600752115, 'sad': 6.756744533777237, 'surprise': 0.20268766675144434, 'neutral': 90.78891277313232}",,
161,33,female,white,neutral,214.31052237349428,50.815582275390625
161,33,"{'male': 0.04651151248253882, 'female': 99.95349645614624}","{'asian': 0.00048332431106246077, 'indian': 0.0004798434929398354, 'black': 3.7335052383014045e-06, 'white': 98.4863817691803, 'middle eastern': 0.5463664885610342, 'latino hispanic': 0.9662874042987823}","{'angry': 2.0308370981119332, 'disgust': 0.00016600035758437975, 'fear': 1.745759427294697, 'happy': 0.31285820996661245, 'sad': 10.75455610481239, 'surprise': 0.15665766319827218, 'neutral': 84.99916702503961}",,
162,34,male,white,neutral,190.90573590125575,55.64117431640625
162,34,"{'male': 99.99988079071045, 'female': 0.00011651276281554601}","{'asian': 2.1259468435622397e-11, 'indian': 3.4103711472531847e-09, 'black': 2.119225230149323e-12, 'white': 99.99342560728941, 'middle eastern': 0.00580153135179822, 'latino hispanic': 0.0007729836858363877}","{'angry': 0.5227669299712098, 'disgust': 3.9983004788293695e-06, 'fear': 4.170422753146023, 'happy': 22.45019345881861, 'sad': 21.25993773459646, 'surprise': 0.0005943926934453331, 'neutral': 51.59608144713419}",,
163,29,female,white,neutral,283.4783942384322,34.975433349609375
163,29,"{'male': 2.4092309176921844, 'female': 97.59077429771423}","{'asian': 3.0485644936561584, 'indian': 2.505272440612316, 'black': 0.9202937595546246, 'white': 48.00501763820648, 'middle eastern': 16.739220917224884, 'latino hispanic': 28.78163754940033}","{'angry': 0.2091335490202039, 'disgust': 1.9295020776570237e-05, 'fear': 0.12499062158111462, 'happy': 0.7430290314870496, 'sad': 1.2256829798628677, 'surprise': 0.06106044529738696, 'neutral': 97.6360856077722}",,
164,32,male,latino hispanic,angry,220.5810508633958,54.78229522705078
164,32,"{'male': 99.99759197235107, 'female': 0.0024089787984848954}","{'asian': 14.475707709789276, 'indian': 17.558836936950684, 'black': 22.351868450641632, 'white': 9.839784353971481, 'middle eastern': 10.7118621468544, 'latino hispanic': 25.061938166618347}","{'angry': 49.11352108555781, 'disgust': 5.6402406682740325e-06, 'fear': 0.6319452255135506, 'happy': 5.598969153658723e-06, 'sad': 14.843171555617863, 'surprise': 1.278009989807674e-07, 'neutral': 35.41135067804448}",,
165,32,female,latino hispanic,sad,215.6687274502263,52.64892578125
165,32,"{'male': 0.7005864754319191, 'female': 99.29941296577454}","{'asian': 23.63791912794113, 'indian': 9.972576797008514, 'black': 11.855746060609818, 'white': 17.486564815044403, 'middle eastern': 10.975633561611176, 'latino hispanic': 26.071560382843018}","{'angry': 6.5007030963897705, 'disgust': 0.00012258867627679138, 'fear': 0.0988487503491342, 'happy': 0.006652964657405391, 'sad': 62.9800021648407, 'surprise': 8.460114599984081e-05, 'neutral': 30.413591861724854}",,
166,30,male,white,angry,222.52415599210798,53.801631927490234
166,30,"{'male': 99.99984502792358, 'female': 0.00015192399587249383}","{'asian': 1.65320590826786e-06, 'indian': 6.238018779522828e-05, 'black': 7.214005865343618e-07, 'white': 99.1480709137832, 'middle eastern': 0.5035972553673678, 'latino hispanic': 0.34825925754645376}","{'angry': 39.34040602090395, 'disgust': 0.0006407657492611398, 'fear': 1.9865413449133245, 'happy': 0.012702786655145088, 'sad': 31.36771806286085, 'surprise': 0.0003787663216124471, 'neutral': 27.291609483457176}",,
167,30,female,white,neutral,210.62288574606512,49.90711212158203
167,30,"{'male': 8.564784081954713e-06, 'female': 99.99998807907104}","{'asian': 0.005641610187012702, 'indian': 0.04572714678943157, 'black': 0.000574204750591889, 'white': 84.4588041305542, 'middle eastern': 6.664903461933136, 'latino hispanic': 8.824347704648972}","{'angry': 0.024485748136252386, 'disgust': 7.236350239029143e-09, 'fear': 0.0026758316828576333, 'happy': 0.0064681836667680095, 'sad': 0.1434056615867422, 'surprise': 0.0014867744586131249, 'neutral': 99.82147218925093}",,
168,48,male,white,neutral,258.2479428766084,46.344852447509766
168,48,"{'male': 99.99771118164062, 'female': 0.002292210774612613}","{'asian': 0.8328950963914394, 'indian': 1.5753932297229767, 'black': 0.21517358254641294, 'white': 48.09003174304962, 'middle eastern': 27.640849351882935, 'latino hispanic': 21.64565622806549}","{'angry': 1.2438442558050156, 'disgust': 0.0010883530194405466, 'fear': 14.672954380512238, 'happy': 0.11006987188011408, 'sad': 4.160458967089653, 'surprise': 0.00742604024708271, 'neutral': 79.8041582107544}",,
169,36,female,white,happy,259.42243542145695,45.37019729614258
169,36,"{'male': 0.11821340303868055, 'female': 99.88178610801697}","{'asian': 0.40485686622560024, 'indian': 0.7612910121679306, 'black': 0.04599588573910296, 'white': 59.06065106391907, 'middle eastern': 25.928759574890137, 'latino hispanic': 13.79845142364502}","{'angry': 0.22523545194417238, 'disgust': 0.11050982866436243, 'fear': 0.8877437561750412, 'happy': 61.65769100189209, 'sad': 2.785572223365307, 'surprise': 0.604073703289032, 'neutral': 33.729180693626404}",,
170,35,male,latino hispanic,neutral,169.24833824885846,60.53924560546875
170,35,"{'male': 99.99995231628418, 'female': 4.423025075084297e-05}","{'asian': 2.560494840145111, 'indian': 7.598086446523666, 'black': 1.0971455834805965, 'white': 17.772996425628662, 'middle eastern': 15.391917526721954, 'latino hispanic': 55.57936429977417}","{'angry': 0.0001881687579332972, 'disgust': 1.746248522099909e-13, 'fear': 6.557316858439042e-07, 'happy': 2.1878129502021096e-07, 'sad': 2.4759249638575224e-05, 'surprise': 2.9268385372354628e-05, 'neutral': 99.99975562094185}",,
171,20,female,white,neutral,255.8906016249913,42.19951629638672
