Image_No,age,gender,race,emotion,center_dist,space
100,26,male,latino hispanic,neutral,32.01562118716424,76.73072814941406
100,26,"{'male': 99.99973773956299, 'female': 0.0002608124987091287}","{'asian': 21.651741463153538, 'indian': 19.80796990489601, 'black': 4.272014039398913, 'white': 8.50941342227619, 'middle eastern': 7.161394615339591, 'latino hispanic': 38.59746916263928}","{'angry': 1.2280532158911228, 'disgust': 0.0002630614517329377, 'fear': 0.4283939953893423, 'happy': 0.21953892428427935, 'sad': 15.595684945583344, 'surprise': 0.0007781842214171775, 'neutral': 82.52728581428528}",,
101,38,male,white,sad,73.0,66.3900375366211
101,38,"{'male': 89.88778591156006, 'female': 10.112214088439941}","{'asian': 6.827188214398835, 'indian': 3.5205531393822267, 'black': 1.0626461021427986, 'white': 53.185957290416084, 'middle eastern': 29.593869496122657, 'latino hispanic': 5.80978100779283}","{'angry': 0.0027902140573132783, 'disgust': 4.485870355730448e-09, 'fear': 17.253021895885468, 'happy': 2.364559748002648e-05, 'sad': 82.74396657943726, 'surprise': 9.349453719900702e-11, 'neutral': 0.00020149961983406683}",,
102,48,male,white,neutral,67.7421582177598,67.24090576171875
102,48,"{'male': 99.99784231185913, 'female': 0.0021589408788713627}","{'asian': 7.841706173294938e-08, 'indian': 1.0076390388746859e-06, 'black': 7.325120544854347e-10, 'white': 99.95384216308594, 'middle eastern': 0.03288267180323601, 'latino hispanic': 0.013276505342219025}","{'angry': 0.066317681921646, 'disgust': 6.657444373558974e-06, 'fear': 0.082547462079674, 'happy': 1.0929803363978863, 'sad': 0.24887435138225555, 'surprise': 0.00036583428482117597, 'neutral': 98.5089123249054}",,
103,49,male,white,angry,24.698178070456937,68.41278076171875
103,49,"{'male': 99.9997615814209, 'female': 0.0002329936023670598}","{'asian': 1.3393587039445265e-05, 'indian': 3.76743884089592e-05, 'black': 3.2823914697388545e-07, 'white': 99.66859221458435, 'middle eastern': 0.17743759090080857, 'latino hispanic': 0.1539217191748321}","{'angry': 39.680411181498904, 'disgust': 34.01959944005006, 'fear': 14.207750762432905, 'happy': 0.004741334688748084, 'sad': 11.259816439129882, 'surprise': 0.27383569167085786, 'neutral': 0.5538476359960599}",,
104,48,male,middle eastern,neutral,39.824615503479755,70.83234786987305
104,48,"{'male': 99.99984502792358, 'female': 0.00015220765590129304}","{'asian': 0.8329750038683414, 'indian': 9.003639966249466, 'black': 1.0366585105657578, 'white': 28.437024354934692, 'middle eastern': 43.698182702064514, 'latino hispanic': 16.991519927978516}","{'angry': 11.660107970237732, 'disgust': 2.984432114772062e-05, 'fear': 0.20276049617677927, 'happy': 0.05132426740601659, 'sad': 0.6631793919950724, 'surprise': 0.003632609877968207, 'neutral': 87.41896748542786}",,
105,45,male,black,neutral,115.41230437002807,68.02682876586914
105,45,"{'male': 84.50967669487, 'female': 15.490326285362244}","{'asian': 15.54445809655882, 'indian': 19.98583614657356, 'black': 40.568326779404494, 'white': 5.673339894216048, 'middle eastern': 7.58963615770771, 'latino hispanic': 10.638408140946405}","{'angry': 0.5411647725850344, 'disgust': 0.04342223110143095, 'fear': 16.85207039117813, 'happy': 22.722220420837402, 'sad': 20.63092142343521, 'surprise': 0.09565653745085001, 'neutral': 39.114537835121155}",,
106,35,male,black,sad,54.230987451824994,86.627197265625
106,35,"{'male': 74.67437386512756, 'female': 25.325623154640198}","{'asian': 8.71354393443727, 'indian': 16.6872913651044, 'black': 55.39949270483808, 'white': 5.016377494715303, 'middle eastern': 5.727725817425598, 'latino hispanic': 8.455568310950298}","{'angry': 0.2793403808027506, 'disgust': 0.0023043185137794353, 'fear': 21.55158817768097, 'happy': 0.008325684029841796, 'sad': 74.61494207382202, 'surprise': 0.0811734120361507, 'neutral': 3.4623224288225174}",,
107,33,male,white,sad,13.92838827718412,90.62776565551758
107,33,"{'male': 99.99839067459106, 'female': 0.0016096879335236736}","{'asian': 0.0009536818652122747, 'indian': 0.004391247421153821, 'black': 8.677009191160323e-05, 'white': 93.19733381271362, 'middle eastern': 2.081327885389328, 'latino hispanic': 4.71591092646122}","{'angry': 18.10526765647741, 'disgust': 0.4276877313331045, 'fear': 4.712348993104576, 'happy': 24.209296609079434, 'sad': 48.56830520252051, 'surprise': 0.04579680062550165, 'neutral': 3.9313041634922223}",,
108,24,male,black,neutral,78.23042886243178,82.25822448730469
108,24,"{'male': 99.99901056289673, 'female': 0.0009914347174344584}","{'asian': 5.997902690069168e-05, 'indian': 0.0358008750481531, 'black': 99.96358156204224, 'white': 2.4323168479334356e-08, 'middle eastern': 5.2498897590291804e-09, 'latino hispanic': 0.00055965942920011}","{'angry': 23.255980014801025, 'disgust': 0.0012264041288290173, 'fear': 0.04007577954325825, 'happy': 0.212068110704422, 'sad': 0.7426574360579252, 'surprise': 0.2065807580947876, 'neutral': 75.54141283035278}",,
109,29,male,indian,surprise,20.39607805437114,94.56787109375
109,29,"{'male': 99.99970197677612, 'female': 0.00030103726658126106}","{'asian': 1.9777383160307032, 'indian': 76.49147194725609, 'black': 1.913747149557215, 'white': 1.0480984727324876, 'middle eastern': 1.2339864317790947, 'latino hispanic': 17.334949393874478}","{'angry': 1.8896169224153114, 'disgust': 1.7956891385288183e-10, 'fear': 0.00013706599837201545, 'happy': 0.3084154284918564, 'sad': 7.879219524622869e-06, 'surprise': 97.77084575717721, 'neutral': 0.030975054351057373}",,
110,27,male,black,neutral,69.35416353759881,70.39909362792969
110,27,"{'male': 99.98703002929688, 'female': 0.012967942166142166}","{'asian': 0.08091088966466486, 'indian': 0.8990325964987278, 'black': 98.49306344985962, 'white': 0.0033225762308575213, 'middle eastern': 0.0019578706996981055, 'latino hispanic': 0.521716894581914}","{'angry': 2.2483610661791484, 'disgust': 0.000837842335551913, 'fear': 1.2482535468633715, 'happy': 4.722595396924568, 'sad': 9.818066231242868, 'surprise': 0.24714134015693187, 'neutral': 81.71473959508663}",,
111,28,male,middle eastern,neutral,93.04837451562493,60.44769287109375
111,28,"{'male': 99.31314587593079, 'female': 0.6868528202176094}","{'asian': 0.0994368689134717, 'indian': 2.1692421287298203, 'black': 0.014460102829616517, 'white': 26.861897110939026, 'middle eastern': 64.17917609214783, 'latino hispanic': 6.675790250301361}","{'angry': 0.0017544524916773285, 'disgust': 4.353362344904235e-12, 'fear': 5.131529143272832e-05, 'happy': 0.0007316282771607719, 'sad': 0.014167351153875211, 'surprise': 1.712822624795845e-08, 'neutral': 99.98329281707363}",,
112,36,female,white,happy,21.0,89.53475952148438
112,36,"{'male': 0.5772154778242111, 'female': 99.42278861999512}","{'asian': 0.047173781983327036, 'indian': 0.10285749969467524, 'black': 0.00684255637964493, 'white': 80.47054642790002, 'middle eastern': 5.764678923525938, 'latino hispanic': 13.607896732342633}","{'angry': 3.636379730664885e-06, 'disgust': 3.0133649481928204e-10, 'fear': 1.0609959844032346e-05, 'happy': 99.56644177436829, 'sad': 1.7345963954085164e-05, 'surprise': 0.2613010350614786, 'neutral': 0.17223343020305037}",,
113,33,male,white,neutral,29.017236257093817,73.19583892822266
113,33,"{'male': 99.99381303787231, 'female': 0.006190906424308196}","{'asian': 0.07456932798959315, 'indian': 0.10544824181124568, 'black': 0.007052437285892665, 'white': 82.15646743774414, 'middle eastern': 8.16381722688675, 'latino hispanic': 9.492649883031845}","{'angry': 0.01668277208711711, 'disgust': 2.1138889222635522e-12, 'fear': 1.48094992214786e-05, 'happy': 3.934406954927267e-05, 'sad': 0.025465399147742936, 'surprise': 2.9626039500003512e-09, 'neutral': 99.9577999089837}",,
114,54,male,white,neutral,52.0,85.55946350097656
114,54,"{'male': 99.99998807907104, 'female': 9.03578154520801e-06}","{'asian': 0.05204490153118968, 'indian': 0.623766565695405, 'black': 0.006311867036856711, 'white': 44.127604365348816, 'middle eastern': 36.649370193481445, 'latino hispanic': 18.540899455547333}","{'angry': 7.629287242889404, 'disgust': 0.0027634858270175755, 'fear': 0.0725766527466476, 'happy': 0.028872437542304397, 'sad': 18.967805802822113, 'surprise': 5.5286824363065534e-05, 'neutral': 73.2986330986023}",,
115,30,female,latino hispanic,sad,38.118237105091836,85.53314208984375
115,30,"{'male': 0.0006244407813937869, 'female': 99.99938011169434}","{'asian': 12.888959096546065, 'indian': 13.449674957951899, 'black': 31.35390357421679, 'white': 1.7749620854809387, 'middle eastern': 0.8266588727127162, 'latino hispanic': 39.70585044692164}","{'angry': 1.9746879115700722, 'disgust': 0.001448924194846768, 'fear': 0.344223715364933, 'happy': 17.342276871204376, 'sad': 59.80254411697388, 'surprise': 0.0003608064389482024, 'neutral': 20.5344557762146}",,
116,36,male,white,fear,42.44997055358225,68.02425384521484
116,36,"{'male': 65.36335945129395, 'female': 34.636637568473816}","{'asian': 1.3690006919205189, 'indian': 2.8624804690480232, 'black': 1.840456947684288, 'white': 51.28634572029114, 'middle eastern': 24.602648615837097, 'latino hispanic': 18.039074540138245}","{'angry': 1.069958356166882, 'disgust': 0.0015316136348261919, 'fear': 75.138029472593, 'happy': 0.029285828930871657, 'sad': 5.818104692471587, 'surprise': 0.0005057994406307846, 'neutral': 17.942587189982795}",,
117,24,male,black,neutral,33.13608305156178,91.32928848266602
117,24,"{'male': 99.99732971191406, 'female': 0.0026758332751342095}","{'asian': 6.567467749118805, 'indian': 9.997092187404633, 'black': 72.76930212974548, 'white': 0.9723767638206482, 'middle eastern': 0.8747694082558155, 'latino hispanic': 8.818993717432022}","{'angry': 0.002914316428359598, 'disgust': 1.3031811740837895e-09, 'fear': 0.0005238703124632593, 'happy': 0.02747813705354929, 'sad': 0.4757415968924761, 'surprise': 2.4345544602510927e-05, 'neutral': 99.49331879615784}",,
118,37,male,white,neutral,29.73213749463701,69.18325424194336
118,37,"{'male': 99.9977707862854, 'female': 0.0022340067516779527}","{'asian': 4.194637028831494e-05, 'indian': 0.0029363913199631497, 'black': 1.5838421063563146e-05, 'white': 96.85487151145935, 'middle eastern': 2.1181488409638405, 'latino hispanic': 1.0239931754767895}","{'angry': 0.0015441841242136434, 'disgust': 3.5666006145641457e-12, 'fear': 0.003576116432668641, 'happy': 0.00018598784663481638, 'sad': 0.48535908572375774, 'surprise': 2.748273963959491e-06, 'neutral': 99.50933456420898}",,
119,29,male,asian,neutral,65.29931086925804,66.7694091796875
119,29,"{'male': 99.94213581085205, 'female': 0.05786509718745947}","{'asian': 85.6087063291773, 'indian': 7.721961683759288, 'black': 0.7265134845045842, 'white': 0.11149805174814421, 'middle eastern': 0.007310777149108285, 'latino hispanic': 5.823998627305358}","{'angry': 2.2789524014052867, 'disgust': 1.6958689373985473e-10, 'fear': 0.007882630385945841, 'happy': 0.023780929116570457, 'sad': 1.006149287533845, 'surprise': 6.64958586638748e-07, 'neutral': 96.68322841128965}",,
120,25,male,black,surprise,46.57252408878007,88.53292465209961
120,25,"{'male': 99.99359846115112, 'female': 0.006397136166924611}","{'asian': 25.62716007232666, 'indian': 5.712366849184036, 'black': 63.593727350234985, 'white': 0.16543975798413157, 'middle eastern': 0.08593646925874054, 'latino hispanic': 4.815371707081795}","{'angry': 14.0718013048172, 'disgust': 7.20853376989794e-08, 'fear': 14.317524433135986, 'happy': 0.023564101138617843, 'sad': 2.378651686012745, 'surprise': 68.98748874664307, 'neutral': 0.2209712052717805}",,
121,33,male,white,angry,37.21558813185679,86.18593215942383
121,33,"{'male': 99.99996423721313, 'female': 3.3490164241811726e-05}","{'asian': 0.12006776657359401, 'indian': 0.23187311816949358, 'black': 0.02124722213234959, 'white': 83.04281729714974, 'middle eastern': 6.0736447467592205, 'latino hispanic': 10.510352135321625}","{'angry': 91.98724031448364, 'disgust': 0.07699242560192943, 'fear': 1.3341912999749184, 'happy': 0.051382818492129445, 'sad': 0.4049109760671854, 'surprise': 6.059999391436577, 'neutral': 0.08528288453817368}",,
122,32,male,white,neutral,59.03388857258176,43.59855651855469
122,32,"{'male': 86.81709170341492, 'female': 13.182905316352844}","{'asian': 1.4665212425006176, 'indian': 0.9256720163328658, 'black': 0.20288553832534184, 'white': 72.25981189369034, 'middle eastern': 15.593414938057359, 'latino hispanic': 9.55169406841362}","{'angry': 6.15173119052114e-06, 'disgust': 1.3869341798134774e-07, 'fear': 0.019228179625974045, 'happy': 3.9340271581378987, 'sad': 1.3568898908031117, 'surprise': 5.6610638312059034e-05, 'neutral': 94.6897870672003}",,
123,56,male,white,neutral,99.02019995940222,73.0717658996582
123,56,"{'male': 99.98911619186401, 'female': 0.01088099234038964}","{'asian': 0.03943932824768126, 'indian': 1.1386665515601635, 'black': 0.024830177426338196, 'white': 47.20965325832367, 'middle eastern': 44.614362716674805, 'latino hispanic': 6.973051279783249}","{'angry': 0.09121317378025792, 'disgust': 2.923266664225026e-09, 'fear': 0.0014817265738260473, 'happy': 0.10856036743881509, 'sad': 0.2740551648098329, 'surprise': 0.0038873941364402182, 'neutral': 99.52080246930137}",,
124,39,male,latino hispanic,happy,31.38470965295043,91.39633178710938
124,39,"{'male': 99.99969005584717, 'female': 0.0003066118324568379}","{'asian': 0.4850226743532821, 'indian': 5.502884417944218, 'black': 0.12116630818195988, 'white': 13.422336484333067, 'middle eastern': 36.63099030440988, 'latino hispanic': 43.83760355935118}","{'angry': 0.0406982619693712, 'disgust': 3.54895981372987e-06, 'fear': 0.018737302838475665, 'happy': 89.31309112154351, 'sad': 3.106169591108609, 'surprise': 0.39282338667531175, 'neutral': 7.128475501719057}",,
125,28,male,asian,neutral,44.41846462902562,54.736328125
125,28,"{'male': 99.9991774559021, 'female': 0.0008216098649427295}","{'asian': 26.819083094596863, 'indian': 12.30526715517044, 'black': 5.085894465446472, 'white': 17.35183298587799, 'middle eastern': 13.830885291099548, 'latino hispanic': 24.607037007808685}","{'angry': 0.008389088907279074, 'disgust': 1.8946766031091578e-09, 'fear': 0.02761055075097829, 'happy': 1.027909480035305, 'sad': 0.0436748203355819, 'surprise': 0.1651841914281249, 'neutral': 98.7272322177887}",,
126,31,male,asian,neutral,20.248456731316587,81.71405792236328
126,31,"{'male': 99.93496537208557, 'female': 0.06503440672531724}","{'asian': 94.60715119753466, 'indian': 0.4569733436288424, 'black': 0.02340410731665256, 'white': 0.03386011118153647, 'middle eastern': 0.0005129912849599407, 'latino hispanic': 4.878093093264926}","{'angry': 0.3463225672021508, 'disgust': 1.4595502584313635e-07, 'fear': 0.06593734724447131, 'happy': 0.5012196023017168, 'sad': 17.79486835002899, 'surprise': 0.0005166466507944278, 'neutral': 81.29113912582397}",,
127,51,male,latino hispanic,neutral,29.410882339705484,80.73921203613281
127,51,"{'male': 99.99817609786987, 'female': 0.0018275373804499395}","{'asian': 6.78132101893425, 'indian': 8.870723098516464, 'black': 2.655012719333172, 'white': 25.06113052368164, 'middle eastern': 25.40644109249115, 'latino hispanic': 31.22537136077881}","{'angry': 0.6138816941529512, 'disgust': 5.811220948892526e-09, 'fear': 0.08042897679843009, 'happy': 1.1410742066800594, 'sad': 4.553122445940971, 'surprise': 0.0003451834800216602, 'neutral': 93.61114501953125}",,
128,25,male,black,neutral,22.02271554554524,94.83394622802734
128,25,"{'male': 99.99960660934448, 'female': 0.0003974730589106912}","{'asian': 2.8781581612679516e-08, 'indian': 8.147112626083229e-06, 'black': 99.99999403953517, 'white': 5.395338038899925e-13, 'middle eastern': 1.8043179280513176e-14, 'latino hispanic': 2.613655447980044e-07}","{'angry': 0.00013221908830018947, 'disgust': 2.6117675946457153e-14, 'fear': 4.499297645566003e-06, 'happy': 1.1029481887817383, 'sad': 0.0017442329408368096, 'surprise': 4.396570432163571e-05, 'neutral': 98.89512658119202}",,
129,27,male,black,neutral,39.20459156782532,84.17501449584961
129,27,"{'male': 99.12019968032837, 'female': 0.8797950111329556}","{'asian': 0.014624558389186859, 'indian': 0.07131710299290717, 'black': 99.9057948589325, 'white': 2.5408166948182043e-05, 'middle eastern': 6.538662944421958e-06, 'latino hispanic': 0.008235568384407088}","{'angry': 2.0429826008694363e-05, 'disgust': 8.087855145391469e-33, 'fear': 2.930475017176256e-13, 'happy': 8.819002114950764e-12, 'sad': 5.653616952372431e-06, 'surprise': 1.1061452061850049e-17, 'neutral': 99.99997615814209}",,
130,25,male,black,neutral,85.0881895447306,76.43442153930664
130,25,"{'male': 99.99713897705078, 'female': 0.002862513247237075}","{'asian': 4.913840836873581e-06, 'indian': 4.72602736117564e-06, 'black': 99.99998807907247, 'white': 5.5204759280788656e-12, 'middle eastern': 4.29302875089868e-14, 'latino hispanic': 1.9521903986520784e-07}","{'angry': 0.7282322272658348, 'disgust': 2.272127817776786e-18, 'fear': 8.691725117415672e-09, 'happy': 5.401658009773769e-08, 'sad': 0.020959239918738604, 'surprise': 1.3494986404708085e-16, 'neutral': 99.25081133842468}",,
131,29,male,black,neutral,41.19465984809196,64.04953002929688
131,29,"{'male': 99.998939037323, 'female': 0.001065842661773786}","{'asian': 27.15674638748169, 'indian': 9.667384624481201, 'black': 41.44329130649567, 'white': 1.2590453028678894, 'middle eastern': 0.8451689966022968, 'latino hispanic': 19.628362357616425}","{'angry': 0.044246073230169713, 'disgust': 6.527795903821243e-05, 'fear': 0.05796611658297479, 'happy': 0.00021733665107603883, 'sad': 1.2141786515712738, 'surprise': 0.006873088568681851, 'neutral': 98.67645502090454}",,
132,24,male,black,neutral,26.907248094147423,81.46543502807617
132,24,"{'male': 99.99185800552368, 'female': 0.00813869628473185}","{'asian': 0.2943000756204128, 'indian': 0.2529727527871728, 'black': 99.3470311164856, 'white': 0.0005235227490629768, 'middle eastern': 0.00012955019883520436, 'latino hispanic': 0.10504296515136957}","{'angry': 0.05685127593859721, 'disgust': 7.418360179988915e-09, 'fear': 0.0019728780365866716, 'happy': 0.00039342994426292565, 'sad': 0.9125698201275086, 'surprise': 7.076820063436608e-07, 'neutral': 99.0282059874289}",,
133,32,female,asian,angry,18.439088914585778,79.71267700195312
133,32,"{'male': 39.875802397727966, 'female': 60.12420058250427}","{'asian': 31.34826421737671, 'indian': 6.2834881246089935, 'black': 7.87331610918045, 'white': 28.377369046211243, 'middle eastern': 13.616614043712616, 'latino hispanic': 12.500949203968048}","{'angry': 76.38314225573195, 'disgust': 0.000820622202609499, 'fear': 0.006225600744074628, 'happy': 0.5666596221422924, 'sad': 22.312541145833798, 'surprise': 0.5069993738531693, 'neutral': 0.2236127521015854}",,
134,30,female,latino hispanic,neutral,44.011362169330766,88.65928649902344
134,30,"{'male': 0.0011639031981758308, 'female': 99.9988317489624}","{'asian': 1.7133025452494621, 'indian': 9.709379076957703, 'black': 0.4077362362295389, 'white': 23.07009994983673, 'middle eastern': 27.464300394058228, 'latino hispanic': 37.63518035411835}","{'angry': 1.4460395020866097, 'disgust': 0.00012702593796782083, 'fear': 34.736316486377504, 'happy': 0.34252702903163607, 'sad': 1.672154950926003, 'surprise': 8.316812414932992, 'neutral': 53.48602256095544}",,
135,37,male,asian,surprise,74.0,67.19093322753906
135,37,"{'male': 99.95858073234558, 'female': 0.04142262623645365}","{'asian': 99.9135434627533, 'indian': 0.01520634104963392, 'black': 2.288017242335627e-05, 'white': 0.0059247300669085234, 'middle eastern': 4.505966089141111e-06, 'latino hispanic': 0.06530022365041077}","{'angry': 37.461161613464355, 'disgust': 2.17477705177771e-05, 'fear': 10.46493649482727, 'happy': 0.10306406766176224, 'sad': 0.3388526849448681, 'surprise': 45.212578773498535, 'neutral': 6.419381499290466}",,
136,48,male,white,angry,44.77722635447623,77.21328735351562
136,48,"{'male': 99.99781847000122, 'female': 0.00218655895878328}","{'asian': 0.9854182600975037, 'indian': 0.8481613360345364, 'black': 0.1490674912929535, 'white': 61.903685331344604, 'middle eastern': 14.193515479564667, 'latino hispanic': 21.92014902830124}","{'angry': 85.04746138483746, 'disgust': 0.2101114002109885, 'fear': 0.5944113004164338, 'happy': 0.00031905950270832626, 'sad': 12.925492176354863, 'surprise': 0.00017916520529657483, 'neutral': 1.222020987031342}",,
137,43,male,white,neutral,34.0,92.78039932250977
137,43,"{'male': 99.90271329879761, 'female': 0.09728613658808172}","{'asian': 0.00012740153656467292, 'indian': 0.0009612724743401057, 'black': 0.00011755868872962876, 'white': 98.7491010873974, 'middle eastern': 0.7185413464779464, 'latino hispanic': 0.5311527606041885}","{'angry': 0.05576664116233587, 'disgust': 2.584910756390639e-25, 'fear': 1.7325136880685932e-06, 'happy': 8.061386280733274e-09, 'sad': 0.000517543412570376, 'surprise': 1.319601840010776e-13, 'neutral': 99.9437153339386}",,
138,46,male,white,neutral,21.095023109728988,89.71967697143555
138,46,"{'male': 99.99912977218628, 'female': 0.0008746779712964781}","{'asian': 0.01778241276042536, 'indian': 0.14677656581625342, 'black': 0.0010205080798186827, 'white': 77.29018330574036, 'middle eastern': 19.2230224609375, 'latino hispanic': 3.321213275194168}","{'angry': 3.6076130633123555, 'disgust': 4.1725749788816973e-07, 'fear': 0.034364777686396404, 'happy': 0.0002608536461551053, 'sad': 0.8955687818270196, 'surprise': 0.0008754088024677833, 'neutral': 95.46131464608399}",,
139,33,male,asian,neutral,92.54188241007421,49.03221130371094
139,33,"{'male': 76.544588804245, 'female': 23.455412685871124}","{'asian': 28.563380241394043, 'indian': 15.3799369931221, 'black': 15.936523675918579, 'white': 12.389317154884338, 'middle eastern': 12.018754333257675, 'latino hispanic': 15.712091326713562}","{'angry': 0.012062377209076658, 'disgust': 6.707869815159029e-08, 'fear': 2.2692041471600533, 'happy': 1.1064437218010426, 'sad': 2.3694323375821114, 'surprise': 1.0818825835201551e-07, 'neutral': 94.24285888671875}",,
140,51,male,white,sad,36.359317925395686,89.25189971923828
140,51,"{'male': 99.99096393585205, 'female': 0.009031043737195432}","{'asian': 0.08247271762229502, 'indian': 0.012689645518548787, 'black': 0.0005910856089030858, 'white': 95.56065797805786, 'middle eastern': 0.8749177679419518, 'latino hispanic': 3.468666598200798}","{'angry': 0.4101758601621306, 'disgust': 0.0001836407132351067, 'fear': 3.6967562852356606, 'happy': 0.02234627305777881, 'sad': 95.6573126111813, 'surprise': 2.96099837867313e-06, 'neutral': 0.21322352219960225}",,
141,31,male,latino hispanic,neutral,35.05709628591621,85.48507690429688
141,31,"{'male': 99.78258013725281, 'female': 0.21742109674960375}","{'asian': 21.063821017742157, 'indian': 12.061288952827454, 'black': 1.485762558877468, 'white': 6.680934876203537, 'middle eastern': 2.47687678784132, 'latino hispanic': 56.231313943862915}","{'angry': 2.9626185494339955e-07, 'disgust': 3.424960046562505e-21, 'fear': 4.880255934932293e-08, 'happy': 1.9012852870697612e-05, 'sad': 2.234180973500119e-05, 'surprise': 1.3250724685712606e-05, 'neutral': 99.9999463558165}",,
142,35,male,white,surprise,25.612496949731394,91.40396118164062
142,35,"{'male': 95.11266350746155, 'female': 4.887328669428825}","{'asian': 5.151889035218301, 'indian': 6.501423955048558, 'black': 1.4420344422480131, 'white': 44.73494557946596, 'middle eastern': 24.042439403679335, 'latino hispanic': 18.127271123365826}","{'angry': 1.293428653070805e-05, 'disgust': 4.219072698460446e-14, 'fear': 0.11673704721033573, 'happy': 4.313823964707808e-06, 'sad': 0.0003491200004646089, 'surprise': 99.51316118240356, 'neutral': 0.3697372740134597}",,
143,37,male,asian,neutral,61.98386886924695,72.3886489868164
143,37,"{'male': 93.67586374282837, 'female': 6.324131041765213}","{'asian': 43.3960374233745, 'indian': 1.1275941246804073, 'black': 20.716716093821294, 'white': 26.20803571987365, 'middle eastern': 2.067142661937634, 'latino hispanic': 6.4844723930640455}","{'angry': 9.293539051784364e-06, 'disgust': 8.947479932209857e-15, 'fear': 1.157024644222898, 'happy': 3.4879814875053314e-07, 'sad': 0.17100945404804302, 'surprise': 9.098314072226682e-09, 'neutral': 98.6719550285393}",,
144,27,male,black,neutral,59.80802621722271,44.39554214477539
144,27,"{'male': 99.99535083770752, 'female': 0.004647545938496478}","{'asian': 7.109572663921426e-06, 'indian': 0.005856918505742215, 'black': 99.9940276145935, 'white': 3.2656174986378517e-08, 'middle eastern': 2.2216797845864278e-08, 'latino hispanic': 0.0001123822357840254}","{'angry': 0.0001556738631754727, 'disgust': 7.63316226711818e-14, 'fear': 4.057656142024419e-06, 'happy': 2.9051243144092286e-06, 'sad': 0.00045082813771430016, 'surprise': 1.2940779886286647e-06, 'neutral': 99.99938607212222}",,
145,28,male,black,neutral,46.01086828130937,83.8104248046875
145,28,"{'male': 99.99758005142212, 'female': 0.002423775367788039}","{'asian': 2.5133529313417036, 'indian': 0.3222773742170557, 'black': 96.87630515553386, 'white': 0.0015401040408799039, 'middle eastern': 0.000481456055743096, 'latino hispanic': 0.286040309170801}","{'angry': 0.0008124819032673258, 'disgust': 1.8987819129512307e-10, 'fear': 0.0006715885319863446, 'happy': 0.0013139137990947347, 'sad': 0.6276204250752926, 'surprise': 6.894042559046909e-08, 'neutral': 99.36957955360413}",,
146,50,male,white,neutral,43.86342439892262,77.7155876159668
146,50,"{'male': 99.99862909317017, 'female': 0.0013656691407959443}","{'asian': 6.44534641178527, 'indian': 2.890162528464945, 'black': 0.7288571881566756, 'white': 62.21630944110807, 'middle eastern': 17.676266591326392, 'latino hispanic': 10.043059143010327}","{'angry': 20.09199559688568, 'disgust': 3.071416188049625e-05, 'fear': 0.2064585918560624, 'happy': 0.019000684551429003, 'sad': 21.40214294195175, 'surprise': 6.772622214157309e-05, 'neutral': 58.280301094055176}",,
147,52,male,white,sad,79.62411694957754,81.69136047363281
147,52,"{'male': 99.99510049819946, 'female': 0.004900785279460251}","{'asian': 0.00019819926730781448, 'indian': 0.00010013997041319617, 'black': 9.71396447387974e-07, 'white': 99.80714919481883, 'middle eastern': 0.0672741538276042, 'latino hispanic': 0.12527248725772056}","{'angry': 2.2303299445110527, 'disgust': 0.007500487564859171, 'fear': 47.78665290991383, 'happy': 0.00034198696758945324, 'sad': 48.893168502638844, 'surprise': 9.41912417583055e-06, 'neutral': 1.0819975931643004}",,
148,32,male,latino hispanic,sad,46.486557196677836,86.84635162353516
148,32,"{'male': 99.998939037323, 'female': 0.0010609433957142755}","{'asian': 3.4681029617786407, 'indian': 9.724068641662598, 'black': 1.3419984839856625, 'white': 18.414486944675446, 'middle eastern': 11.169815808534622, 'latino hispanic': 55.88153004646301}","{'angry': 18.765680491924286, 'disgust': 0.00010198317568210769, 'fear': 3.4607302397489548, 'happy': 0.5866326857358217, 'sad': 40.300703048706055, 'surprise': 0.20349714905023575, 'neutral': 36.6826593875885}",,
149,48,male,middle eastern,neutral,21.023796041628636,90.56167602539062
149,48,"{'male': 99.99991655349731, 'female': 7.996444537639036e-05}","{'asian': 2.0468703117216003, 'indian': 4.476181578777025, 'black': 0.6659490850209099, 'white': 32.011226655391056, 'middle eastern': 32.587427805355524, 'latino hispanic': 28.212350989860415}","{'angry': 0.0368955748854205, 'disgust': 3.935176380309713e-05, 'fear': 0.04292954981792718, 'happy': 1.5028148889541626, 'sad': 0.9818807244300842, 'surprise': 0.01703769084997475, 'neutral': 97.41840362548828}",,
150,33,male,latino hispanic,neutral,23.08679276123039,93.63412857055664
150,33,"{'male': 99.99104738235474, 'female': 0.008947133756009862}","{'asian': 12.7864674075207, 'indian': 4.892177717945303, 'black': 1.5912555192417526, 'white': 25.406709361876175, 'middle eastern': 12.95741801946378, 'latino hispanic': 42.365976258036646}","{'angry': 0.00021037360511400038, 'disgust': 8.370662811408734e-14, 'fear': 8.468548458040459e-05, 'happy': 0.37347429897636175, 'sad': 0.0004506467575993156, 'surprise': 1.4004054804672705e-06, 'neutral': 99.62577819824219}",,
151,42,female,white,happy,24.041630560342615,90.95621109008789
