Image_No,age,gender,race,center_dist,space
185,20-29,female,white,66.12110101926615,59.771060943603516
185,"{'0-2': 4.394374286675884e-06, '3-9': 0.013338822463992983, '10-19': 5.193883180618286, '20-29': 90.52801132202148, '30-39': 4.2477086186409, '40-49': 0.017022050451487303, '50-59': 3.364988856446871e-05, '60-69': 4.1526275751380126e-07, '70+': 5.194573243771927e-09}","{'male': 0.001730742587824352, 'female': 99.99826550483704}","{'white': 60.628557205200195, 'black': 0.13354241382330656, 'latino hispanic': 29.738998413085938, 'asian': 0.11834029573947191, 'indian': 1.551697961986065, 'middle eastern': 7.828862965106964}",,
186,20-29,female,black,74.33034373659252,52.4871826171875
186,"{'0-2': 6.224036610547046e-05, '3-9': 0.25597980711609125, '10-19': 44.37622129917145, '20-29': 54.159969091415405, '30-39': 1.2018910609185696, '40-49': 0.00586697569815442, '50-59': 1.5724101842806704e-05, '60-69': 1.695226292675045e-07, '70+': 7.390179440625033e-09}","{'male': 0.038072909228503704, 'female': 99.96192455291748}","{'white': 6.977492148507736e-05, 'black': 99.98815655708313, 'latino hispanic': 0.006099781603552401, 'asian': 0.0006439024218707345, 'indian': 0.004974818511982448, 'middle eastern': 5.31890634647425e-05}",,
187,20-29,female,white,43.046486500061775,69.2098617553711
187,"{'0-2': 6.917998263133995e-06, '3-9': 0.043968137470074, '10-19': 16.123925149440765, '20-29': 82.80441164970398, '30-39': 1.0265685617923737, '40-49': 0.0011103268661827315, '50-59': 1.0238056624700675e-06, '60-69': 2.9842203708163595e-08, '70+': 9.35290213333051e-10}","{'male': 0.1057411776855588, 'female': 99.89425539970398}","{'white': 94.17765140533447, 'black': 0.001212957977259066, 'latino hispanic': 0.6431377492845058, 'asian': 0.34256773069500923, 'indian': 0.0798429362475872, 'middle eastern': 4.755580425262451}",,
188,10-19,female,black,44.64302857109943,81.24017715454102
188,"{'0-2': 0.00019504216197674396, '3-9': 1.096221897751093, '10-19': 54.02258038520813, '20-29': 44.131553173065186, '30-39': 0.7477337960153818, '40-49': 0.0017173562810057774, '50-59': 3.6547589843394235e-06, '60-69': 3.2086941437192706e-08, '70+': 1.4261044602170703e-09}","{'male': 0.031207225401885808, 'female': 99.9687910079956}","{'white': 0.00011869917670992436, 'black': 99.97925162315369, 'latino hispanic': 0.0038431455323006958, 'asian': 0.00037962242913636146, 'indian': 0.016402847541030496, 'middle eastern': 8.652637717432299e-06}",,
189,20-29,female,white,67.11929677819934,68.08490753173828
189,"{'0-2': 4.725669855432102e-08, '3-9': 0.0009889435204968322, '10-19': 16.808868944644928, '20-29': 82.43440985679626, '30-39': 0.7552111521363258, '40-49': 0.0005278403932607034, '50-59': 2.3754513911455888e-07, '60-69': 2.083665705254756e-09, '70+': 4.5674271656470644e-11}","{'male': 0.3296847455203533, 'female': 99.67031478881836}","{'white': 99.71993565559387, 'black': 0.0011315642041154206, 'latino hispanic': 0.2340463688597083, 'asian': 0.0002531392283344758, 'indian': 0.00026258182970195776, 'middle eastern': 0.044375198194757104}",,
190,10-19,female,black,31.400636936215164,91.12358093261719
190,"{'0-2': 7.962638619574136e-05, '3-9': 2.0442677661776543, '10-19': 75.03170967102051, '20-29': 22.76015877723694, '30-39': 0.16347367782145739, '40-49': 0.0003150999873469118, '50-59': 6.504428107234617e-07, '60-69': 1.1624271684107512e-08, '70+': 4.171578447259572e-10}","{'male': 0.07432460552081466, 'female': 99.92567896842957}","{'white': 0.0007212111995613668, 'black': 99.24324154853821, 'latino hispanic': 0.0288807088509202, 'asian': 0.005861229510628618, 'indian': 0.7210393901914358, 'middle eastern': 0.0002467280864948407}",,
191,20-29,female,white,46.17358552246079,83.71810913085938
191,"{'0-2': 3.121696234842375e-07, '3-9': 0.002867117837013211, '10-19': 14.37746286392212, '20-29': 83.51378440856934, '30-39': 2.097253128886223, '40-49': 0.008623394387541339, '50-59': 5.289928850515935e-06, '60-69': 6.306147826151687e-08, '70+': 1.822177304877659e-09}","{'male': 0.011762619396904483, 'female': 99.98824000358582}","{'white': 75.31532049179077, 'black': 0.0007364254088315647, 'latino hispanic': 0.5260204896330833, 'asian': 0.001136438368121162, 'indian': 0.06661114166490734, 'middle eastern': 24.090179800987244}",,
192,20-29,female,asian,21.095023109728984,93.44816207885742
192,"{'0-2': 4.979658640991147e-06, '3-9': 0.003757310696528293, '10-19': 2.4010514840483665, '20-29': 90.17148613929749, '30-39': 7.346110790967941, '40-49': 0.07730762008577585, '50-59': 0.00026918303319689585, '60-69': 6.871181312817498e-06, '70+': 4.082302829111484e-08}","{'male': 0.0029369333788054064, 'female': 99.99706745147705}","{'white': 0.2476227469742298, 'black': 0.018860766431316733, 'latino hispanic': 10.778599977493286, 'asian': 82.56343007087708, 'indian': 6.360388547182083, 'middle eastern': 0.03109198296442628}",,
193,20-29,male,asian,66.21933252457322,83.5947036743164
193,"{'0-2': 0.04459763003978878, '3-9': 1.458174455910921, '10-19': 8.413246273994446, '20-29': 72.35448956489563, '30-39': 13.839997351169586, '40-49': 3.3391084522008896, '50-59': 0.32429727725684643, '60-69': 0.17356828320771456, '70+': 0.05252622650004923}","{'male': 51.54300928115845, 'female': 48.456984758377075}","{'white': 3.17736454308033, 'black': 0.5572805646806955, 'latino hispanic': 2.6444971561431885, 'asian': 92.07941889762878, 'indian': 0.6463625933974981, 'middle eastern': 0.895064789801836}",,
194,20-29,female,black,42.63801121065569,80.74951171875
194,"{'0-2': 0.000987953899311833, '3-9': 0.041822672937996686, '10-19': 3.5510774701833725, '20-29': 71.62124514579773, '30-39': 24.005459249019623, '40-49': 0.7698194589465857, '50-59': 0.009500158921582624, '60-69': 8.965225219981221e-05, '70+': 2.13758344358439e-06}","{'male': 0.07287620101124048, 'female': 99.92712736129761}","{'white': 0.00021880282474739943, 'black': 99.98923540115356, 'latino hispanic': 0.007256528624566272, 'asian': 0.0003653802423286834, 'indian': 0.00289558302029036, 'middle eastern': 2.896873070312722e-05}",,
195,10-19,female,black,80.65977932030313,53.66048812866211
195,"{'0-2': 1.6133198244006053e-05, '3-9': 0.2783198608085513, '10-19': 76.12576484680176, '20-29': 23.467782139778137, '30-39': 0.12788618914783, '40-49': 0.0002362683744649985, '50-59': 2.3351740541244226e-07, '60-69': 5.419127646622002e-09, '70+': 1.840942329134343e-10}","{'male': 0.10835668072104454, 'female': 99.89163875579834}","{'white': 0.009640312055125833, 'black': 97.48569130897522, 'latino hispanic': 1.8765345215797424, 'asian': 0.029198642005212605, 'indian': 0.58964928612113, 'middle eastern': 0.00928395165828988}",,
196,20-29,female,latino hispanic,32.7566787083184,91.99676513671875
196,"{'0-2': 2.0493182706360358e-07, '3-9': 0.002953150396933779, '10-19': 16.906744241714478, '20-29': 81.8685233592987, '30-39': 1.2198971584439278, '40-49': 0.0018833086869562976, '50-59': 1.3262350329057426e-06, '60-69': 1.7760902470964623e-08, '70+': 2.1136052977266395e-10}","{'male': 0.00044813086788053624, 'female': 99.99955892562866}","{'white': 11.030491441488266, 'black': 0.2790409838780761, 'latino hispanic': 71.96661829948425, 'asian': 0.015770093887113035, 'indian': 14.269636571407318, 'middle eastern': 2.438443899154663}",,
197,10-19,female,white,10.0,96.59862518310547
197,"{'0-2': 4.180452251034694e-06, '3-9': 0.1994105288758874, '10-19': 72.13424444198608, '20-29': 27.49844491481781, '30-39': 0.1673681428655982, '40-49': 0.0005213842996454332, '50-59': 8.866706480148423e-07, '60-69': 3.304825024752489e-08, '70+': 1.0502211079954638e-09}","{'male': 0.2603320637717843, 'female': 99.73966479301453}","{'white': 80.80515265464783, 'black': 0.015432586951646954, 'latino hispanic': 6.46999329328537, 'asian': 0.0010879070032387972, 'indian': 0.04081988299731165, 'middle eastern': 12.667514383792877}",,
198,20-29,female,latino hispanic,22.47220505424423,85.14404296875
198,"{'0-2': 2.2511478903197712e-06, '3-9': 0.0014578526133846026, '10-19': 8.395633101463318, '20-29': 82.13853240013123, '30-39': 9.389642626047134, '40-49': 0.07455917657352984, '50-59': 0.000179338655925676, '60-69': 2.066078685913908e-06, '70+': 2.7073268626942593e-08}","{'male': 0.09083526092581451, 'female': 99.90916848182678}","{'white': 2.185962349176407, 'black': 12.877508997917175, 'latino hispanic': 82.22992420196533, 'asian': 1.8720198422670364, 'indian': 0.7706605363637209, 'middle eastern': 0.06392261711880565}",,
199,20-29,female,white,39.395431207184416,78.63998413085938
199,"{'0-2': 2.960127698514725e-07, '3-9': 0.0010721922990342136, '10-19': 3.6246448755264282, '20-29': 91.98445677757263, '30-39': 4.380093887448311, '40-49': 0.009720202069729567, '50-59': 9.32308381607072e-06, '60-69': 7.870531448794793e-08, '70+': 1.0384475397640092e-09}","{'male': 0.0033947078918572515, 'female': 99.9966025352478}","{'white': 97.4629282951355, 'black': 0.005676836735801771, 'latino hispanic': 2.1580565720796585, 'asian': 0.0011969196748395916, 'indian': 0.01859651238191873, 'middle eastern': 0.35353791899979115}",,
200,20-29,female,middle eastern,35.77708763999664,78.61099243164062
200,"{'0-2': 7.579883942732124e-08, '3-9': 0.008492406050208956, '10-19': 46.60011529922485, '20-29': 53.21773886680603, '30-39': 0.1735194120556116, '40-49': 0.00014285943734648754, '50-59': 4.093992644893518e-08, '60-69': 9.139406245695092e-10, '70+': 1.3278633292750086e-11}","{'male': 0.03290605964139104, 'female': 99.9670922756195}","{'white': 2.4965565651655197, 'black': 0.03129777032881975, 'latino hispanic': 18.246322870254517, 'asian': 0.007140025991247967, 'indian': 3.5866186022758484, 'middle eastern': 75.63206553459167}",,
201,20-29,female,black,62.36986451805071,76.58090591430664
201,"{'0-2': 5.942072789366648e-05, '3-9': 0.18834228394553065, '10-19': 43.610236048698425, '20-29': 54.783958196640015, '30-39': 1.4109611511230469, '40-49': 0.0064250540162902325, '50-59': 1.5076012971348973e-05, '60-69': 1.1449892145520835e-07, '70+': 5.256287419208583e-09}","{'male': 0.11453137267380953, 'female': 99.88546967506409}","{'white': 2.730180028720497e-05, 'black': 99.99322295188904, 'latino hispanic': 0.0014452592040470336, 'asian': 0.0001014929466691683, 'indian': 0.005194467667024583, 'middle eastern': 5.293515314974684e-06}",,
202,20-29,female,white,29.068883707497267,91.20969772338867
202,"{'0-2': 1.2141656569042425e-06, '3-9': 0.028444937197491527, '10-19': 37.49753534793854, '20-29': 62.21405267715454, '30-39': 0.259735737927258, '40-49': 0.0002302615712324041, '50-59': 8.703543441512807e-08, '60-69': 1.82118001235132e-09, '70+': 5.7940317040733325e-11}","{'male': 0.011244475172134116, 'female': 99.98875856399536}","{'white': 82.50121474266052, 'black': 0.13257339596748352, 'latino hispanic': 11.757083237171173, 'asian': 0.037788026384077966, 'indian': 0.09015445248223841, 'middle eastern': 5.481182411313057}",,
203,20-29,female,latino hispanic,73.37574531137658,54.82349395751953
203,"{'0-2': 5.414459280927986e-06, '3-9': 0.03764636057894677, '10-19': 12.990480661392212, '20-29': 85.67149639129639, '30-39': 1.298399269580841, '40-49': 0.00196884593606228, '50-59': 1.957918982498086e-06, '60-69': 4.4216863503976356e-08, '70+': 7.690186161479762e-10}","{'male': 0.04658204561565071, 'female': 99.95341300964355}","{'white': 36.09527051448822, 'black': 0.11193695245310664, 'latino hispanic': 54.3748676776886, 'asian': 0.4720482975244522, 'indian': 1.84637401252985, 'middle eastern': 7.0994943380355835}",,
204,20-29,female,latino hispanic,20.39607805437114,67.22259521484375
204,"{'0-2': 1.1455192350240395e-06, '3-9': 0.00123624467960326, '10-19': 4.625781625509262, '20-29': 91.8375313282013, '30-39': 3.529420495033264, '40-49': 0.006019797729095444, '50-59': 6.138739649941272e-06, '60-69': 9.5801155897135e-08, '70+': 5.21507967018997e-10}","{'male': 0.0018692309822654352, 'female': 99.99812841415405}","{'white': 16.711808741092682, 'black': 0.08075174409896135, 'latino hispanic': 59.92485284805298, 'asian': 20.89165449142456, 'indian': 0.8397889323532581, 'middle eastern': 1.551134791225195}",,
205,20-29,female,white,57.68882040742383,83.24718475341797
205,"{'0-2': 1.9602810041874363e-06, '3-9': 0.002945997221104335, '10-19': 6.4276911318302155, '20-29': 85.24613976478577, '30-39': 8.236636221408844, '40-49': 0.08641569293104112, '50-59': 0.00017330474975096877, '60-69': 2.295125334228487e-06, '70+': 3.760619871062687e-08}","{'male': 1.3888242654502392, 'female': 98.61117601394653}","{'white': 82.45014548301697, 'black': 0.0017177555491798557, 'latino hispanic': 16.83444082736969, 'asian': 0.0018907649064203724, 'indian': 0.12306381249800324, 'middle eastern': 0.5887433420866728}",,
206,20-29,female,latino hispanic,18.439088914585774,94.41375732421875
206,"{'0-2': 1.652867620549614e-07, '3-9': 0.005187792703509331, '10-19': 6.351654231548309, '20-29': 90.8767580986023, '30-39': 2.759150043129921, '40-49': 0.0072349648689851165, '50-59': 6.880361524963519e-06, '60-69': 5.8623134124857756e-08, '70+': 6.900809784715634e-10}","{'male': 0.0004591657216224121, 'female': 99.99954104423523}","{'white': 19.446665048599243, 'black': 0.6739861331880093, 'latino hispanic': 43.615761399269104, 'asian': 0.034104022779501975, 'indian': 27.640295028686523, 'middle eastern': 8.589193224906921}",,
207,10-19,female,black,67.26812023536856,74.96795654296875
207,"{'0-2': 8.425511168752564e-05, '3-9': 1.176244392991066, '10-19': 80.75454831123352, '20-29': 17.988179624080658, '30-39': 0.08086540037766099, '40-49': 8.927802923608397e-05, '50-59': 1.0651701742858677e-07, '60-69': 2.2578485955881966e-09, '70+': 1.1741945306689705e-10}","{'male': 0.1861445722170174, 'female': 99.81385469436646}","{'white': 0.00038255820982158184, 'black': 99.96737241744995, 'latino hispanic': 0.015250028809532523, 'asian': 0.0005577585397986695, 'indian': 0.016354462422896177, 'middle eastern': 7.440127092195326e-05}",,
208,20-29,female,asian,20.12461179749811,93.26715469360352
208,"{'0-2': 9.306180572821177e-05, '3-9': 0.6426671519875526, '10-19': 46.05385363101959, '20-29': 53.22783589363098, '30-39': 0.07547533605247736, '40-49': 6.269100936151517e-05, '50-59': 4.518614371562535e-08, '60-69': 3.3525335285666813e-09, '70+': 6.937937637591096e-11}","{'male': 0.0003283087607997004, 'female': 99.99967217445374}","{'white': 1.0351113975048065, 'black': 0.001101340603781864, 'latino hispanic': 1.556394249200821, 'asian': 97.10943698883057, 'indian': 0.227648694999516, 'middle eastern': 0.07030384731478989}",,
209,20-29,female,latino hispanic,13.601470508735444,91.85142517089844
209,"{'0-2': 2.8775566374150685e-07, '3-9': 0.002741209937084932, '10-19': 14.408662915229797, '20-29': 85.07394194602966, '30-39': 0.514415604993701, '40-49': 0.00023609491108800285, '50-59': 8.770403847613295e-08, '60-69': 1.0011989501346186e-09, '70+': 1.0083597233026195e-11}","{'male': 0.0029425669708871283, 'female': 99.99706149101257}","{'white': 18.00360381603241, 'black': 0.3779844380915165, 'latino hispanic': 78.68571281433105, 'asian': 0.45613483525812626, 'indian': 1.9273977726697922, 'middle eastern': 0.5491595715284348}",,
210,20-29,female,white,67.00746227100382,77.14691162109375
210,"{'0-2': 0.00010676133115339326, '3-9': 0.3887080820277333, '10-19': 28.933006525039673, '20-29': 68.84690523147583, '30-39': 1.819392666220665, '40-49': 0.011841830564662814, '50-59': 3.7148686260479735e-05, '60-69': 1.4287802940771144e-06, '70+': 9.887122232044021e-08}","{'male': 0.4661009646952152, 'female': 99.5339035987854}","{'white': 94.30681467056274, 'black': 0.0027807494916487485, 'latino hispanic': 0.916074775159359, 'asian': 0.29475593473762274, 'indian': 0.5445371847599745, 'middle eastern': 3.9350323379039764}",,
211,20-29,female,white,13.892443989449806,92.43392944335938
211,"{'0-2': 4.256992980344876e-07, '3-9': 0.004480673305806704, '10-19': 14.58834856748581, '20-29': 84.52578783035278, '30-39': 0.8797146379947662, '40-49': 0.001659296867728699, '50-59': 8.426885855783439e-07, '60-69': 1.2656815873146599e-08, '70+': 1.9234258283318262e-10}","{'male': 0.0020952511476934887, 'female': 99.99790787696838}","{'white': 92.60509014129639, 'black': 0.007392283441731706, 'latino hispanic': 4.408658668398857, 'asian': 0.010730592475738376, 'indian': 0.04978193901479244, 'middle eastern': 2.918340265750885}",,
212,20-29,female,white,52.92447448959697,82.92198181152344
212,"{'0-2': 1.4113268775872712e-06, '3-9': 0.0010793201909109484, '10-19': 3.915112465620041, '20-29': 83.57675075531006, '30-39': 12.417837977409363, '40-49': 0.0889141287188977, '50-59': 0.00029171008009143407, '60-69': 3.5926973396271933e-06, '70+': 5.969306715591927e-08}","{'male': 0.45128315687179565, 'female': 99.54871535301208}","{'white': 99.58028197288513, 'black': 0.002274449980177451, 'latino hispanic': 0.21248895209282637, 'asian': 0.000633542322248104, 'indian': 0.0008741145393287297, 'middle eastern': 0.20344543736428022}",,
213,20-29,female,latino hispanic,42.720018726587654,71.07086181640625
213,"{'0-2': 9.586093696611897e-07, '3-9': 0.015604266081936657, '10-19': 27.195128798484802, '20-29': 71.32629156112671, '30-39': 1.4580215327441692, '40-49': 0.004948775676894002, '50-59': 2.8560929621335163e-06, '60-69': 7.869795926040979e-08, '70+': 2.67286730942784e-09}","{'male': 0.025907528470270336, 'female': 99.97409582138062}","{'white': 34.97358858585358, 'black': 0.02779629430733621, 'latino hispanic': 36.34166419506073, 'asian': 0.014796113828197122, 'indian': 3.7916533648967743, 'middle eastern': 24.850501120090485}",,
214,20-29,female,black,64.19501538281614,52.14653015136719
214,"{'0-2': 1.9949135321439826e-05, '3-9': 0.06925062043592334, '10-19': 12.64832317829132, '20-29': 82.67868161201477, '30-39': 4.591861739754677, '40-49': 0.011829001596197486, '50-59': 3.345534764775948e-05, '60-69': 1.97736249596403e-07, '70+': 2.842049165452387e-09}","{'male': 0.0029290082238730974, 'female': 99.99706745147705}","{'white': 0.0028616766940103844, 'black': 98.77686500549316, 'latino hispanic': 0.2604244276881218, 'asian': 0.008517726382706314, 'indian': 0.9509959258139133, 'middle eastern': 0.0003392028247617418}",,
215,20-29,female,indian,44.181444068749045,83.37249755859375
215,"{'0-2': 1.1239067276846981e-05, '3-9': 0.12172601418569684, '10-19': 26.686054468154907, '20-29': 71.53217792510986, '30-39': 1.654564030468464, '40-49': 0.005443786722025834, '50-59': 1.1322583048922752e-05, '60-69': 2.055738912432048e-07, '70+': 3.279235910591538e-09}","{'male': 0.04935797769576311, 'female': 99.9506413936615}","{'white': 0.5872778594493866, 'black': 1.793929934501648, 'latino hispanic': 40.42505919933319, 'asian': 0.0428613944677636, 'indian': 56.54205083847046, 'middle eastern': 0.608815485611558}",,
216,20-29,female,middle eastern,31.89043743820395,52.17742919921875
216,"{'0-2': 2.744260596543313e-07, '3-9': 0.005386254997574724, '10-19': 8.750005811452866, '20-29': 90.24907946586609, '30-39': 0.9929858148097992, '40-49': 0.0025423330953344703, '50-59': 1.9183611144057977e-06, '60-69': 3.775198764710552e-08, '70+': 5.980776637826146e-10}","{'male': 0.00030023088584130164, 'female': 99.99970197677612}","{'white': 3.9718519896268845, 'black': 0.0113033274828922, 'latino hispanic': 17.655616998672485, 'asian': 0.053638144163414836, 'indian': 28.402921557426453, 'middle eastern': 49.90466833114624}",,
217,20-29,female,white,111.01801655587259,64.03827667236328
217,"{'0-2': 5.348445597519458e-06, '3-9': 0.002603307984827552, '10-19': 7.7407486736774445, '20-29': 84.2776358127594, '30-39': 7.893408834934235, '40-49': 0.08531234925612807, '50-59': 0.00028492265755630797, '60-69': 4.124945007788483e-06, '70+': 1.1283766143677099e-07}","{'male': 1.6005739569664001, 'female': 98.39942455291748}","{'white': 99.98387694358826, 'black': 2.2802166199653584e-05, 'latino hispanic': 0.007636487862328067, 'asian': 0.00013970163763588062, 'indian': 6.597292099286278e-05, 'middle eastern': 0.008264192001661286}",,
218,10-19,female,black,20.615528128088304,93.18599700927734
218,"{'0-2': 0.0002888243670895463, '3-9': 3.302209824323654, '10-19': 77.60038375854492, '20-29': 18.880510330200195, '30-39': 0.2158522605895996, '40-49': 0.0007579458724649157, '50-59': 1.7850322109325134e-06, '60-69': 2.1070900579900353e-08, '70+': 2.0102362482954383e-09}","{'male': 0.5237414501607418, 'female': 99.47625994682312}","{'white': 8.567888443167249e-06, 'black': 99.99884963035583, 'latino hispanic': 0.0003828544322459493, 'asian': 8.86131317656691e-05, 'indian': 0.000664593062538188, 'middle eastern': 4.6405750353528674e-07}",,
219,20-29,female,white,17.204650534085253,70.855712890625
219,"{'0-2': 1.6217290621511893e-06, '3-9': 0.04101260856259614, '10-19': 46.117159724235535, '20-29': 53.51600646972656, '30-39': 0.3252977505326271, '40-49': 0.0005172295459487941, '50-59': 3.8370773225437915e-07, '60-69': 1.0529459248953543e-08, '70+': 3.530670764431698e-10}","{'male': 0.04868451214861125, 'female': 99.95132088661194}","{'white': 83.40389728546143, 'black': 0.014513666974380612, 'latino hispanic': 5.849165841937065, 'asian': 0.058531900867819786, 'indian': 0.1260545919649303, 'middle eastern': 10.547829419374466}",,
220,20-29,female,white,15.556349186104047,95.08037567138672
220,"{'0-2': 8.739208112729102e-06, '3-9': 0.007582650141557679, '10-19': 5.941145494580269, '20-29': 90.71078300476074, '30-39': 3.331197425723076, '40-49': 0.009266939014196396, '50-59': 1.7405182006768882e-05, '60-69': 3.490046474041719e-07, '70+': 6.187125117795844e-09}","{'male': 0.01615298679098487, 'female': 99.98385310173035}","{'white': 73.61652255058289, 'black': 0.030090412474237382, 'latino hispanic': 13.161048293113708, 'asian': 3.169834613800049, 'indian': 0.6232931278645992, 'middle eastern': 9.399212151765823}",,
221,20-29,female,white,35.014282800023196,93.07308197021484
221,"{'0-2': 2.8745326119405945e-07, '3-9': 0.0018479691789252684, '10-19': 12.64861673116684, '20-29': 86.45386099815369, '30-39': 0.8946007117629051, '40-49': 0.001068525671144016, '50-59': 7.765451393026979e-07, '60-69': 1.492062584595999e-08, '70+': 2.556344025350654e-10}","{'male': 0.025111876311711967, 'female': 99.97488856315613}","{'white': 73.5025942325592, 'black': 0.010451365233166143, 'latino hispanic': 7.946445047855377, 'asian': 0.021212483989074826, 'indian': 0.3321472089737654, 'middle eastern': 18.187150359153748}",,
222,10-19,female,latino hispanic,26.400757564888174,83.19892883300781
222,"{'0-2': 2.0338339012937467e-06, '3-9': 0.07367926300503314, '10-19': 51.249492168426514, '20-29': 48.53925406932831, '30-39': 0.13749741483479738, '40-49': 7.641096999577712e-05, '50-59': 5.75129832647292e-08, '60-69': 1.073690181901954e-09, '70+': 1.3173668969926333e-11}","{'male': 0.0047706413170089945, 'female': 99.99523162841797}","{'white': 2.004607208073139, 'black': 10.674110054969788, 'latino hispanic': 76.25569701194763, 'asian': 0.053737050620839, 'indian': 10.21374985575676, 'middle eastern': 0.7980912923812866}",,
223,20-29,female,latino hispanic,20.8806130178211,94.38858032226562
223,"{'0-2': 7.740769802921932e-07, '3-9': 0.03477033460512757, '10-19': 28.020945191383362, '20-29': 71.38842940330505, '30-39': 0.5554571747779846, '40-49': 0.0003954398380301427, '50-59': 3.053458597079839e-07, '60-69': 5.017861473555207e-09, '70+': 5.381664081385851e-11}","{'male': 0.002792103805404622, 'female': 99.99721050262451}","{'white': 1.2519380077719688, 'black': 0.473478389903903, 'latino hispanic': 60.66230535507202, 'asian': 1.29097243770957, 'indian': 35.51477789878845, 'middle eastern': 0.8065235801041126}",,
224,20-29,female,white,56.080299571239806,64.94522094726562
224,"{'0-2': 0.00010064791240438353, '3-9': 0.33601722680032253, '10-19': 44.10772621631622, '20-29': 55.09644150733948, '30-39': 0.45889043249189854, '40-49': 0.0008211760359699838, '50-59': 1.1509740716064698e-06, '60-69': 3.169947360159853e-08, '70+': 2.0987059312638223e-09}","{'male': 0.015545946371275932, 'female': 99.98445510864258}","{'white': 99.74056482315063, 'black': 3.277580447047512e-05, 'latino hispanic': 0.039981992449611425, 'asian': 0.0257550593232736, 'indian': 0.0005926600351813249, 'middle eastern': 0.19307159818708897}",,
225,20-29,female,black,13.601470508735444,94.60258483886719
225,"{'0-2': 6.332300017675152e-06, '3-9': 0.04509371647145599, '10-19': 20.03292292356491, '20-29': 78.76044511795044, '30-39': 1.1590366251766682, '40-49': 0.002489498001523316, '50-59': 3.165270001659337e-06, '60-69': 3.798320546977152e-08, '70+': 6.976997538737928e-10}","{'male': 0.005318609328242019, 'female': 99.99468326568604}","{'white': 0.08369552670046687, 'black': 77.3419737815857, 'latino hispanic': 7.894325256347656, 'asian': 0.031336492975242436, 'indian': 14.638325572013855, 'middle eastern': 0.010345922055421397}",,
226,20-29,female,white,18.60107523773827,94.12879943847656
226,"{'0-2': 2.7265949498200825e-06, '3-9': 0.0024390441467403434, '10-19': 1.733117550611496, '20-29': 78.9480984210968, '30-39': 18.900267779827118, '40-49': 0.4147494677454233, '50-59': 0.0013237282473710366, '60-69': 6.655913864506147e-06, '70+': 9.110247556343154e-08}","{'male': 0.001873726796475239, 'female': 99.99812245368958}","{'white': 99.89899396896362, 'black': 3.249552662509814e-05, 'latino hispanic': 0.04931912990286946, 'asian': 0.00015393648027384188, 'indian': 0.000804757382866228, 'middle eastern': 0.05069856415502727}",,
227,20-29,female,latino hispanic,39.21734310225516,88.31634521484375
227,"{'0-2': 7.575141580673517e-06, '3-9': 0.01544729748275131, '10-19': 8.474773913621902, '20-29': 85.58116555213928, '30-39': 5.903473868966103, '40-49': 0.025093401200138032, '50-59': 4.393542099023762e-05, '60-69': 8.250140126619954e-07, '70+': 8.307974447285815e-09}","{'male': 0.011132426152471453, 'female': 99.98886585235596}","{'white': 17.173494398593903, 'black': 0.01961797970579937, 'latino hispanic': 68.30350160598755, 'asian': 0.6569843739271164, 'indian': 2.649746648967266, 'middle eastern': 11.196662485599518}",,
228,20-29,female,white,75.92759709091287,58.22858810424805
228,"{'0-2': 2.9257927636194836e-06, '3-9': 0.004458352486835793, '10-19': 4.947846010327339, '20-29': 89.1498327255249, '30-39': 5.869708955287933, '40-49': 0.028091820422559977, '50-59': 5.569589802689734e-05, '60-69': 5.62451729635427e-07, '70+': 2.0521857824196132e-08}","{'male': 0.0015559253370156512, 'female': 99.99844431877136}","{'white': 99.97724294662476, 'black': 3.900806433421167e-06, 'latino hispanic': 0.0011262124644417781, 'asian': 0.0001892254431368201, 'indian': 1.345269993180409e-05, 'middle eastern': 0.021433252550195903}",,
229,20-29,female,white,27.018512172212592,80.09748458862305
229,"{'0-2': 3.4332323650687613e-07, '3-9': 0.010150795424124226, '10-19': 17.545267939567566, '20-29': 81.61136507987976, '30-39': 0.8322756737470627, '40-49': 0.0009375955414725468, '50-59': 5.954135406938121e-07, '60-69': 1.101742030940045e-08, '70+': 1.979235785681821e-10}","{'male': 0.0008238059308496304, 'female': 99.9991774559021}","{'white': 72.07507491111755, 'black': 0.03712251491378993, 'latino hispanic': 17.33132153749466, 'asian': 0.6225322373211384, 'indian': 1.1595869436860085, 'middle eastern': 8.77436250448227}",,
230,20-29,female,black,40.162171256046406,89.8468017578125
230,"{'0-2': 3.9131551332616255e-07, '3-9': 0.0010621449291647878, '10-19': 2.525648847222328, '20-29': 83.26132893562317, '30-39': 14.105719327926636, '40-49': 0.10582791874185205, '50-59': 0.00041226917346648406, '60-69': 9.459802718936317e-07, '70+': 1.8484304364907445e-08}","{'male': 0.00416979419242125, 'female': 99.9958336353302}","{'white': 1.8309066485144854e-07, 'black': 99.99932050704956, 'latino hispanic': 3.1649483389628585e-05, 'asian': 4.7601766084426345e-06, 'indian': 0.0006480473075498594, 'middle eastern': 3.734844655767233e-08}",,
231,20-29,female,middle eastern,59.90826320300064,56.775569915771484
